Date,District,Crop,Price,MonthNum,Season,Year
2023-06-08,Matale,Cabbage,285.0,6,Yala,2023
2023-06-08,Matale,Carrots,300.0,6,Yala,2023
2023-06-08,Matale,Leeks,280.0,6,Yala,2023
2023-06-08,Matale,Okra,105.0,6,Yala,2023
2023-06-15,Kandy,Beans,375.0,6,Yala,2023
2023-06-15,Kandy,Cabbage,250.0,6,Yala,2023
2023-06-15,Kandy,Carrots,310.0,6,Yala,2023
2023-06-15,Kandy,Leeks,245.0,6,Yala,2023
2023-06-15,Kandy,Okra,145.0,6,Yala,2023
2023-06-15,Matale,Beans,365.0,6,Yala,2023
2023-06-15,Matale,Cabbage,155.0,6,Yala,2023
2023-06-15,Matale,Carrots,300.0,6,Yala,2023
2023-06-15,Matale,Leeks,220.0,6,Yala,2023
2023-06-15,Matale,Okra,155.0,6,Yala,2023
2023-06-22,Kandy,Beans,390.0,6,Yala,2023
2023-06-22,Kandy,Beans,390.0,6,Yala,2023
2023-06-22,Kandy,Cabbage,155.0,6,Yala,2023
2023-06-22,Kandy,Cabbage,155.0,6,Yala,2023
2023-06-22,Kandy,Carrots,290.0,6,Yala,2023
2023-06-22,Kandy,Carrots,290.0,6,Yala,2023
2023-06-22,Kandy,Leeks,195.0,6,Yala,2023
2023-06-22,Kandy,Leeks,195.0,6,Yala,2023
2023-06-22,Kandy,Okra,175.0,6,Yala,2023
2023-06-22,Kandy,Okra,175.0,6,Yala,2023
2023-06-22,Matale,Beans,380.0,6,Yala,2023
2023-06-22,Matale,Beans,380.0,6,Yala,2023
2023-06-22,Matale,Cabbage,140.0,6,Yala,2023
2023-06-22,Matale,Cabbage,140.0,6,Yala,2023
2023-06-22,Matale,Carrots,300.0,6,Yala,2023
2023-06-22,Matale,Carrots,300.0,6,Yala,2023
2023-06-22,Matale,Leeks,175.0,6,Yala,2023
2023-06-22,Matale,Leeks,175.0,6,Yala,2023
2023-06-22,Matale,Okra,165.0,6,Yala,2023
2023-06-22,Matale,Okra,165.0,6,Yala,2023
2023-06-29,Kandy,Beans,415.0,6,Yala,2023
2023-06-29,Kandy,Cabbage,180.0,6,Yala,2023
2023-06-29,Kandy,Carrots,365.0,6,Yala,2023
2023-06-29,Kandy,Leeks,205.0,6,Yala,2023
2023-06-29,Kandy,Okra,195.0,6,Yala,2023
2023-06-29,Matale,Beans,425.0,6,Yala,2023
2023-06-29,Matale,Cabbage,165.0,6,Yala,2023
2023-06-29,Matale,Carrots,385.0,6,Yala,2023
2023-06-29,Matale,Leeks,190.0,6,Yala,2023
2023-06-29,Matale,Okra,190.0,6,Yala,2023
2023-07-06,Kandy,Beans,315.0,7,Yala,2023
2023-07-06,Kandy,Cabbage,180.0,7,Yala,2023
2023-07-06,Kandy,Carrots,425.0,7,Yala,2023
2023-07-06,Kandy,Leeks,175.0,7,Yala,2023
2023-07-06,Kandy,Okra,190.0,7,Yala,2023
2023-07-06,Matale,Beans,275.0,7,Yala,2023
2023-07-06,Matale,Cabbage,170.0,7,Yala,2023
2023-07-06,Matale,Carrots,375.0,7,Yala,2023
2023-07-06,Matale,Leeks,170.0,7,Yala,2023
2023-07-06,Matale,Okra,170.0,7,Yala,2023
2023-07-13,Kandy,Beans,410.0,7,Yala,2023
2023-07-13,Kandy,Cabbage,155.0,7,Yala,2023
2023-07-13,Kandy,Carrots,390.0,7,Yala,2023
2023-07-13,Kandy,Leeks,140.0,7,Yala,2023
2023-07-13,Kandy,Okra,155.0,7,Yala,2023
2023-07-13,Matale,Beans,400.0,7,Yala,2023
2023-07-13,Matale,Cabbage,135.0,7,Yala,2023
2023-07-13,Matale,Carrots,375.0,7,Yala,2023
2023-07-13,Matale,Leeks,140.0,7,Yala,2023
2023-07-13,Matale,Okra,125.0,7,Yala,2023
2023-07-20,Kandy,Beans,325.0,7,Yala,2023
2023-07-20,Kandy,Cabbage,140.0,7,Yala,2023
2023-07-20,Kandy,Carrots,410.0,7,Yala,2023
2023-07-20,Kandy,Leeks,145.0,7,Yala,2023
2023-07-20,Kandy,Okra,135.0,7,Yala,2023
2023-07-20,Matale,Beans,370.0,7,Yala,2023
2023-07-20,Matale,Cabbage,135.0,7,Yala,2023
2023-07-20,Matale,Carrots,385.0,7,Yala,2023
2023-07-20,Matale,Leeks,140.0,7,Yala,2023
2023-07-20,Matale,Okra,90.0,7,Yala,2023
2023-07-27,Kandy,Beans,360.0,7,Yala,2023
2023-07-27,Kandy,Cabbage,160.0,7,Yala,2023
2023-07-27,Kandy,Carrots,430.0,7,Yala,2023
2023-07-27,Kandy,Leeks,115.0,7,Yala,2023
2023-07-27,Kandy,Okra,95.0,7,Yala,2023
2023-07-27,Matale,Beans,355.0,7,Yala,2023
2023-07-27,Matale,Cabbage,130.0,7,Yala,2023
2023-07-27,Matale,Carrots,425.0,7,Yala,2023
2023-07-27,Matale,Leeks,130.0,7,Yala,2023
2023-07-27,Matale,Okra,75.0,7,Yala,2023
2023-08-03,Kandy,Beans,365.0,8,Yala,2023
2023-08-03,Kandy,Cabbage,155.0,8,Yala,2023
2023-08-03,Kandy,Carrots,440.0,8,Yala,2023
2023-08-03,Kandy,Leeks,130.0,8,Yala,2023
2023-08-03,Kandy,Okra,110.0,8,Yala,2023
2023-08-03,Matale,Beans,405.0,8,Yala,2023
2023-08-03,Matale,Cabbage,125.0,8,Yala,2023
2023-08-03,Matale,Carrots,405.0,8,Yala,2023
2023-08-03,Matale,Leeks,115.0,8,Yala,2023
2023-08-03,Matale,Okra,65.0,8,Yala,2023
2023-08-10,Kandy,Beans,335.0,8,Yala,2023
2023-08-10,Kandy,Cabbage,145.0,8,Yala,2023
2023-08-10,Kandy,Carrots,390.0,8,Yala,2023
2023-08-10,Kandy,Leeks,110.0,8,Yala,2023
2023-08-10,Kandy,Okra,85.0,8,Yala,2023
2023-08-10,Matale,Beans,315.0,8,Yala,2023
2023-08-10,Matale,Cabbage,160.0,8,Yala,2023
2023-08-10,Matale,Carrots,420.0,8,Yala,2023
2023-08-10,Matale,Leeks,140.0,8,Yala,2023
2023-08-10,Matale,Okra,70.0,8,Yala,2023
2023-08-17,Kandy,Beans,355.0,8,Yala,2023
2023-08-17,Kandy,Cabbage,140.0,8,Yala,2023
2023-08-17,Kandy,Carrots,370.0,8,Yala,2023
2023-08-17,Kandy,Leeks,125.0,8,Yala,2023
2023-08-17,Kandy,Okra,75.0,8,Yala,2023
2023-08-17,Matale,Beans,365.0,8,Yala,2023
2023-08-17,Matale,Cabbage,125.0,8,Yala,2023
2023-08-17,Matale,Carrots,400.0,8,Yala,2023
2023-08-17,Matale,Leeks,110.0,8,Yala,2023
2023-08-17,Matale,Okra,75.0,8,Yala,2023
2023-08-24,Kandy,Beans,315.0,8,Yala,2023
2023-08-24,Kandy,Cabbage,135.0,8,Yala,2023
2023-08-24,Kandy,Carrots,300.0,8,Yala,2023
2023-08-24,Kandy,Leeks,95.0,8,Yala,2023
2023-08-24,Kandy,Okra,75.0,8,Yala,2023
2023-08-24,Matale,Beans,365.0,8,Yala,2023
2023-08-24,Matale,Cabbage,145.0,8,Yala,2023
2023-08-24,Matale,Carrots,290.0,8,Yala,2023
2023-08-24,Matale,Leeks,95.0,8,Yala,2023
2023-08-24,Matale,Okra,55.0,8,Yala,2023
2023-08-31,Kandy,Beans,290.0,8,Yala,2023
2023-08-31,Kandy,Cabbage,130.0,8,Yala,2023
2023-08-31,Kandy,Carrots,275.0,8,Yala,2023
2023-08-31,Kandy,Leeks,85.0,8,Yala,2023
2023-08-31,Kandy,Okra,95.0,8,Yala,2023
2023-08-31,Matale,Beans,285.0,8,Yala,2023
2023-08-31,Matale,Cabbage,120.0,8,Yala,2023
2023-08-31,Matale,Carrots,285.0,8,Yala,2023
2023-08-31,Matale,Leeks,90.0,8,Yala,2023
2023-08-31,Matale,Okra,65.0,8,Yala,2023
2023-09-07,Kandy,Beans,240.0,9,Yala,2023
2023-09-07,Kandy,Cabbage,95.0,9,Yala,2023
2023-09-07,Kandy,Carrots,205.0,9,Yala,2023
2023-09-07,Kandy,Leeks,65.0,9,Yala,2023
2023-09-07,Kandy,Okra,75.0,9,Yala,2023
2023-09-07,Matale,Beans,205.0,9,Yala,2023
2023-09-07,Matale,Cabbage,70.0,9,Yala,2023
2023-09-07,Matale,Carrots,205.0,9,Yala,2023
2023-09-07,Matale,Leeks,75.0,9,Yala,2023
2023-09-07,Matale,Okra,65.0,9,Yala,2023
2023-09-14,Kandy,Beans,350.0,9,Yala,2023
2023-09-14,Kandy,Cabbage,90.0,9,Yala,2023
2023-09-14,Kandy,Carrots,190.0,9,Yala,2023
2023-09-14,Kandy,Leeks,75.0,9,Yala,2023
2023-09-14,Kandy,Okra,95.0,9,Yala,2023
2023-09-14,Matale,Beans,325.0,9,Yala,2023
2023-09-14,Matale,Cabbage,60.0,9,Yala,2023
2023-09-14,Matale,Carrots,175.0,9,Yala,2023
2023-09-14,Matale,Leeks,70.0,9,Yala,2023
2023-09-14,Matale,Okra,65.0,9,Yala,2023
2023-09-21,Kandy,Beans,340.0,9,Yala,2023
2023-09-21,Kandy,Cabbage,65.0,9,Yala,2023
2023-09-21,Kandy,Carrots,155.0,9,Yala,2023
2023-09-21,Kandy,Leeks,65.0,9,Yala,2023
2023-09-21,Kandy,Okra,95.0,9,Yala,2023
2023-09-21,Matale,Beans,310.0,9,Yala,2023
2023-09-21,Matale,Cabbage,55.0,9,Yala,2023
2023-09-21,Matale,Carrots,150.0,9,Yala,2023
2023-09-21,Matale,Leeks,65.0,9,Yala,2023
2023-09-21,Matale,Okra,75.0,9,Yala,2023
2023-09-28,Kandy,Beans,215.0,9,Yala,2023
2023-09-28,Kandy,Cabbage,70.0,9,Yala,2023
2023-09-28,Kandy,Carrots,120.0,9,Yala,2023
2023-09-28,Kandy,Leeks,45.0,9,Yala,2023
2023-09-28,Kandy,Okra,100.0,9,Yala,2023
2023-09-28,Matale,Beans,275.0,9,Yala,2023
2023-09-28,Matale,Cabbage,55.0,9,Yala,2023
2023-09-28,Matale,Carrots,110.0,9,Yala,2023
2023-09-28,Matale,Leeks,55.0,9,Yala,2023
2023-09-28,Matale,Okra,75.0,9,Yala,2023
2023-10-05,Kandy,Beans,235.0,10,Maha,2023
2023-10-05,Kandy,Cabbage,70.0,10,Maha,2023
2023-10-05,Kandy,Carrots,215.0,10,Maha,2023
2023-10-05,Kandy,Leeks,75.0,10,Maha,2023
2023-10-05,Kandy,Okra,105.0,10,Maha,2023
2023-10-05,Matale,Beans,235.0,10,Maha,2023
2023-10-05,Matale,Cabbage,70.0,10,Maha,2023
2023-10-05,Matale,Carrots,210.0,10,Maha,2023
2023-10-05,Matale,Leeks,85.0,10,Maha,2023
2023-10-05,Matale,Okra,75.0,10,Maha,2023
2023-10-12,Kandy,Beans,315.0,10,Maha,2023
2023-10-12,Kandy,Cabbage,60.0,10,Maha,2023
2023-10-12,Kandy,Carrots,160.0,10,Maha,2023
2023-10-12,Kandy,Leeks,65.0,10,Maha,2023
2023-10-12,Kandy,Okra,100.0,10,Maha,2023
2023-10-12,Matale,Beans,305.0,10,Maha,2023
2023-10-12,Matale,Cabbage,55.0,10,Maha,2023
2023-10-12,Matale,Carrots,150.0,10,Maha,2023
2023-10-12,Matale,Leeks,65.0,10,Maha,2023
2023-10-12,Matale,Okra,70.0,10,Maha,2023
2023-10-19,Kandy,Beans,335.0,10,Maha,2023
2023-10-19,Kandy,Cabbage,60.0,10,Maha,2023
2023-10-19,Kandy,Carrots,160.0,10,Maha,2023
2023-10-19,Kandy,Leeks,55.0,10,Maha,2023
2023-10-19,Kandy,Okra,110.0,10,Maha,2023
2023-10-19,Matale,Beans,375.0,10,Maha,2023
2023-10-19,Matale,Cabbage,65.0,10,Maha,2023
2023-10-19,Matale,Carrots,160.0,10,Maha,2023
2023-10-19,Matale,Leeks,80.0,10,Maha,2023
2023-10-19,Matale,Okra,90.0,10,Maha,2023
2023-10-26,Kandy,Beans,400.0,10,Maha,2023
2023-10-26,Kandy,Cabbage,80.0,10,Maha,2023
2023-10-26,Kandy,Carrots,175.0,10,Maha,2023
2023-10-26,Kandy,Leeks,75.0,10,Maha,2023
2023-10-26,Kandy,Okra,140.0,10,Maha,2023
2023-10-26,Matale,Beans,480.0,10,Maha,2023
2023-10-26,Matale,Cabbage,120.0,10,Maha,2023
2023-10-26,Matale,Carrots,175.0,10,Maha,2023
2023-10-26,Matale,Leeks,60.0,10,Maha,2023
2023-10-26,Matale,Okra,135.0,10,Maha,2023
2023-11-02,Kandy,Beans,375.0,11,Maha,2023
2023-11-02,Kandy,Cabbage,120.0,11,Maha,2023
2023-11-02,Kandy,Carrots,260.0,11,Maha,2023
2023-11-02,Kandy,Leeks,110.0,11,Maha,2023
2023-11-02,Kandy,Okra,165.0,11,Maha,2023
2023-11-02,Matale,Beans,375.0,11,Maha,2023
2023-11-02,Matale,Cabbage,140.0,11,Maha,2023
2023-11-02,Matale,Carrots,260.0,11,Maha,2023
2023-11-02,Matale,Leeks,140.0,11,Maha,2023
2023-11-02,Matale,Okra,135.0,11,Maha,2023
2023-11-09,Kandy,Beans,265.0,11,Maha,2023
2023-11-09,Kandy,Cabbage,165.0,11,Maha,2023
2023-11-09,Kandy,Carrots,240.0,11,Maha,2023
2023-11-09,Kandy,Leeks,100.0,11,Maha,2023
2023-11-09,Kandy,Okra,170.0,11,Maha,2023
2023-11-09,Matale,Beans,275.0,11,Maha,2023
2023-11-09,Matale,Cabbage,175.0,11,Maha,2023
2023-11-09,Matale,Carrots,225.0,11,Maha,2023
2023-11-09,Matale,Leeks,95.0,11,Maha,2023
2023-11-09,Matale,Okra,140.0,11,Maha,2023
2023-11-16,Kandy,Beans,315.0,11,Maha,2023
2023-11-16,Kandy,Cabbage,175.0,11,Maha,2023
2023-11-16,Kandy,Carrots,315.0,11,Maha,2023
2023-11-16,Kandy,Leeks,155.0,11,Maha,2023
2023-11-16,Kandy,Okra,175.0,11,Maha,2023
2023-11-16,Matale,Beans,325.0,11,Maha,2023
2023-11-16,Matale,Cabbage,200.0,11,Maha,2023
2023-11-16,Matale,Carrots,375.0,11,Maha,2023
2023-11-16,Matale,Leeks,220.0,11,Maha,2023
2023-11-16,Matale,Okra,135.0,11,Maha,2023
2023-11-23,Kandy,Beans,435.0,11,Maha,2023
2023-11-23,Kandy,Cabbage,220.0,11,Maha,2023
2023-11-23,Kandy,Carrots,280.0,11,Maha,2023
2023-11-23,Kandy,Leeks,145.0,11,Maha,2023
2023-11-23,Kandy,Okra,175.0,11,Maha,2023
2023-11-23,Matale,Beans,400.0,11,Maha,2023
2023-11-23,Matale,Cabbage,265.0,11,Maha,2023
2023-11-23,Matale,Carrots,280.0,11,Maha,2023
2023-11-23,Matale,Leeks,140.0,11,Maha,2023
2023-11-23,Matale,Okra,140.0,11,Maha,2023
2023-11-30,Kandy,Beans,475.0,11,Maha,2023
2023-11-30,Kandy,Cabbage,320.0,11,Maha,2023
2023-11-30,Kandy,Carrots,300.0,11,Maha,2023
2023-11-30,Kandy,Leeks,210.0,11,Maha,2023
2023-11-30,Kandy,Okra,170.0,11,Maha,2023
2023-11-30,Matale,Beans,530.0,11,Maha,2023
2023-11-30,Matale,Cabbage,280.0,11,Maha,2023
2023-11-30,Matale,Carrots,300.0,11,Maha,2023
2023-11-30,Matale,Leeks,210.0,11,Maha,2023
2023-11-30,Matale,Okra,140.0,11,Maha,2023
2023-12-07,Kandy,Beans,425.0,12,Maha,2023
2023-12-07,Kandy,Cabbage,315.0,12,Maha,2023
2023-12-07,Kandy,Carrots,290.0,12,Maha,2023
2023-12-07,Kandy,Leeks,210.0,12,Maha,2023
2023-12-07,Kandy,Okra,170.0,12,Maha,2023
2023-12-07,Matale,Beans,275.0,12,Maha,2023
2023-12-07,Matale,Cabbage,280.0,12,Maha,2023
2023-12-07,Matale,Carrots,300.0,12,Maha,2023
2023-12-07,Matale,Leeks,210.0,12,Maha,2023
2023-12-07,Matale,Okra,120.0,12,Maha,2023
2023-12-14,Kandy,Beans,425.0,12,Maha,2023
2023-12-14,Kandy,Cabbage,325.0,12,Maha,2023
2023-12-14,Kandy,Carrots,310.0,12,Maha,2023
2023-12-14,Kandy,Leeks,240.0,12,Maha,2023
2023-12-14,Kandy,Okra,145.0,12,Maha,2023
2023-12-14,Matale,Beans,250.0,12,Maha,2023
2023-12-14,Matale,Cabbage,300.0,12,Maha,2023
2023-12-14,Matale,Carrots,275.0,12,Maha,2023
2023-12-14,Matale,Leeks,230.0,12,Maha,2023
2023-12-14,Matale,Okra,90.0,12,Maha,2023
2023-12-21,Kandy,Beans,375.0,12,Maha,2023
2023-12-21,Kandy,Cabbage,310.0,12,Maha,2023
2023-12-21,Kandy,Carrots,410.0,12,Maha,2023
2023-12-21,Kandy,Leeks,230.0,12,Maha,2023
2023-12-21,Kandy,Okra,160.0,12,Maha,2023
2023-12-21,Matale,Beans,275.0,12,Maha,2023
2023-12-21,Matale,Cabbage,315.0,12,Maha,2023
2023-12-21,Matale,Carrots,410.0,12,Maha,2023
2023-12-21,Matale,Leeks,225.0,12,Maha,2023
2023-12-21,Matale,Okra,135.0,12,Maha,2023
2023-12-28,Kandy,Beans,575.0,12,Maha,2023
2023-12-28,Kandy,Cabbage,340.0,12,Maha,2023
2023-12-28,Kandy,Carrots,575.0,12,Maha,2023
2023-12-28,Kandy,Leeks,310.0,12,Maha,2023
2023-12-28,Kandy,Okra,190.0,12,Maha,2023
2023-12-28,Matale,Beans,520.0,12,Maha,2023
2023-12-28,Matale,Cabbage,340.0,12,Maha,2023
2023-12-28,Matale,Carrots,535.0,12,Maha,2023
2023-12-28,Matale,Leeks,315.0,12,Maha,2023
2023-12-28,Matale,Okra,125.0,12,Maha,2023
2024-01-04,Kandy,Beans,475.0,1,Maha,2024
2024-01-04,Kandy,Cabbage,425.0,1,Maha,2024
2024-01-04,Kandy,Carrots,610.0,1,Maha,2024
2024-01-04,Kandy,Leeks,315.0,1,Maha,2024
2024-01-04,Kandy,Okra,165.0,1,Maha,2024
2024-01-04,Matale,Beans,425.0,1,Maha,2024
2024-01-04,Matale,Cabbage,375.0,1,Maha,2024
2024-01-04,Matale,Carrots,600.0,1,Maha,2024
2024-01-04,Matale,Leeks,325.0,1,Maha,2024
2024-01-04,Matale,Okra,155.0,1,Maha,2024
2024-01-11,Kandy,Beans,475.0,1,Maha,2024
2024-01-11,Kandy,Cabbage,380.0,1,Maha,2024
2024-01-11,Kandy,Carrots,740.0,1,Maha,2024
2024-01-11,Kandy,Leeks,290.0,1,Maha,2024
2024-01-11,Kandy,Okra,205.0,1,Maha,2024
2024-01-11,Matale,Beans,410.0,1,Maha,2024
2024-01-11,Matale,Cabbage,435.0,1,Maha,2024
2024-01-11,Matale,Carrots,850.0,1,Maha,2024
2024-01-11,Matale,Leeks,310.0,1,Maha,2024
2024-01-11,Matale,Okra,165.0,1,Maha,2024
2024-01-18,Kandy,Beans,950.0,1,Maha,2024
2024-01-18,Kandy,Cabbage,560.0,1,Maha,2024
2024-01-18,Kandy,Carrots,1550.0,1,Maha,2024
2024-01-18,Kandy,Leeks,540.0,1,Maha,2024
2024-01-18,Kandy,Okra,345.0,1,Maha,2024
2024-01-18,Matale,Beans,925.0,1,Maha,2024
2024-01-18,Matale,Cabbage,640.0,1,Maha,2024
2024-01-18,Matale,Carrots,1650.0,1,Maha,2024
2024-01-18,Matale,Leeks,430.0,1,Maha,2024
2024-01-18,Matale,Okra,290.0,1,Maha,2024
2024-01-25,Kandy,Beans,630.0,1,Maha,2024
2024-01-25,Kandy,Cabbage,430.0,1,Maha,2024
2024-01-25,Kandy,Carrots,1050.0,1,Maha,2024
2024-01-25,Kandy,Leeks,360.0,1,Maha,2024
2024-01-25,Kandy,Okra,350.0,1,Maha,2024
2024-01-25,Matale,Beans,700.0,1,Maha,2024
2024-01-25,Matale,Cabbage,465.0,1,Maha,2024
2024-01-25,Matale,Carrots,950.0,1,Maha,2024
2024-01-25,Matale,Leeks,390.0,1,Maha,2024
2024-01-25,Matale,Okra,330.0,1,Maha,2024
2024-02-01,Kandy,Beans,575.0,2,Maha,2024
2024-02-01,Kandy,Cabbage,525.0,2,Maha,2024
2024-02-01,Kandy,Carrots,1175.0,2,Maha,2024
2024-02-01,Kandy,Leeks,490.0,2,Maha,2024
2024-02-01,Kandy,Okra,360.0,2,Maha,2024
2024-02-01,Matale,Beans,700.0,2,Maha,2024
2024-02-01,Matale,Cabbage,625.0,2,Maha,2024
2024-02-01,Matale,Carrots,1425.0,2,Maha,2024
2024-02-01,Matale,Leeks,500.0,2,Maha,2024
2024-02-01,Matale,Okra,360.0,2,Maha,2024
2024-02-08,Kandy,Beans,830.0,2,Maha,2024
2024-02-08,Kandy,Cabbage,425.0,2,Maha,2024
2024-02-08,Kandy,Carrots,725.0,2,Maha,2024
2024-02-08,Kandy,Leeks,490.0,2,Maha,2024
2024-02-08,Kandy,Okra,285.0,2,Maha,2024
2024-02-08,Matale,Beans,640.0,2,Maha,2024
2024-02-08,Matale,Cabbage,385.0,2,Maha,2024
2024-02-08,Matale,Carrots,700.0,2,Maha,2024
2024-02-08,Matale,Leeks,475.0,2,Maha,2024
2024-02-08,Matale,Okra,325.0,2,Maha,2024
2024-02-15,Kandy,Beans,775.0,2,Maha,2024
2024-02-15,Kandy,Cabbage,375.0,2,Maha,2024
2024-02-15,Kandy,Carrots,625.0,2,Maha,2024
2024-02-15,Kandy,Leeks,340.0,2,Maha,2024
2024-02-15,Kandy,Okra,290.0,2,Maha,2024
2024-02-15,Matale,Beans,575.0,2,Maha,2024
2024-02-15,Matale,Cabbage,325.0,2,Maha,2024
2024-02-15,Matale,Carrots,525.0,2,Maha,2024
2024-02-15,Matale,Leeks,275.0,2,Maha,2024
2024-02-15,Matale,Okra,275.0,2,Maha,2024
2024-02-22,Kandy,Beans,525.0,2,Maha,2024
2024-02-22,Kandy,Cabbage,375.0,2,Maha,2024
2024-02-22,Kandy,Carrots,360.0,2,Maha,2024
2024-02-22,Kandy,Leeks,245.0,2,Maha,2024
2024-02-22,Kandy,Okra,260.0,2,Maha,2024
2024-02-22,Matale,Beans,550.0,2,Maha,2024
2024-02-22,Matale,Cabbage,325.0,2,Maha,2024
2024-02-22,Matale,Carrots,400.0,2,Maha,2024
2024-02-22,Matale,Leeks,325.0,2,Maha,2024
2024-02-22,Matale,Okra,260.0,2,Maha,2024
2024-02-29,Kandy,Beans,430.0,2,Maha,2024
2024-02-29,Kandy,Cabbage,335.0,2,Maha,2024
2024-02-29,Kandy,Carrots,425.0,2,Maha,2024
2024-02-29,Kandy,Leeks,235.0,2,Maha,2024
2024-02-29,Kandy,Okra,190.0,2,Maha,2024
2024-02-29,Matale,Beans,375.0,2,Maha,2024
2024-02-29,Matale,Cabbage,300.0,2,Maha,2024
2024-02-29,Matale,Carrots,335.0,2,Maha,2024
2024-02-29,Matale,Leeks,225.0,2,Maha,2024
2024-02-29,Matale,Okra,155.0,2,Maha,2024
2024-03-07,Kandy,Beans,425.0,3,Maha,2024
2024-03-07,Kandy,Cabbage,320.0,3,Maha,2024
2024-03-07,Kandy,Carrots,290.0,3,Maha,2024
2024-03-07,Kandy,Leeks,210.0,3,Maha,2024
2024-03-07,Kandy,Okra,165.0,3,Maha,2024
2024-03-07,Matale,Beans,375.0,3,Maha,2024
2024-03-07,Matale,Cabbage,310.0,3,Maha,2024
2024-03-07,Matale,Carrots,310.0,3,Maha,2024
2024-03-07,Matale,Leeks,210.0,3,Maha,2024
2024-03-07,Matale,Okra,165.0,3,Maha,2024
2024-03-14,Kandy,Beans,275.0,3,Maha,2024
2024-03-14,Kandy,Cabbage,300.0,3,Maha,2024
2024-03-14,Kandy,Carrots,340.0,3,Maha,2024
2024-03-14,Kandy,Leeks,190.0,3,Maha,2024
2024-03-14,Kandy,Okra,130.0,3,Maha,2024
2024-03-14,Matale,Beans,280.0,3,Maha,2024
2024-03-14,Matale,Cabbage,390.0,3,Maha,2024
2024-03-14,Matale,Carrots,290.0,3,Maha,2024
2024-03-14,Matale,Leeks,220.0,3,Maha,2024
2024-03-14,Matale,Okra,110.0,3,Maha,2024
2024-03-21,Kandy,Beans,160.0,3,Maha,2024
2024-03-21,Kandy,Cabbage,315.0,3,Maha,2024
2024-03-21,Kandy,Carrots,290.0,3,Maha,2024
2024-03-21,Kandy,Leeks,205.0,3,Maha,2024
2024-03-21,Kandy,Okra,85.0,3,Maha,2024
2024-03-21,Matale,Beans,135.0,3,Maha,2024
2024-03-21,Matale,Cabbage,305.0,3,Maha,2024
2024-03-21,Matale,Carrots,290.0,3,Maha,2024
2024-03-21,Matale,Leeks,200.0,3,Maha,2024
2024-03-21,Matale,Okra,70.0,3,Maha,2024
2024-03-28,Kandy,Beans,110.0,3,Maha,2024
2024-03-28,Kandy,Cabbage,225.0,3,Maha,2024
2024-03-28,Kandy,Carrots,265.0,3,Maha,2024
2024-03-28,Kandy,Leeks,175.0,3,Maha,2024
2024-03-28,Kandy,Okra,50.0,3,Maha,2024
2024-03-28,Matale,Beans,85.0,3,Maha,2024
2024-03-28,Matale,Cabbage,200.0,3,Maha,2024
2024-03-28,Matale,Carrots,270.0,3,Maha,2024
2024-03-28,Matale,Leeks,150.0,3,Maha,2024
2024-03-28,Matale,Okra,50.0,3,Maha,2024
2024-04-04,Kandy,Beans,110.0,4,Yala,2024
2024-04-04,Kandy,Cabbage,175.0,4,Yala,2024
2024-04-04,Kandy,Carrots,250.0,4,Yala,2024
2024-04-04,Kandy,Leeks,140.0,4,Yala,2024
2024-04-04,Kandy,Okra,70.0,4,Yala,2024
2024-04-04,Matale,Beans,90.0,4,Yala,2024
2024-04-04,Matale,Cabbage,115.0,4,Yala,2024
2024-04-04,Matale,Carrots,255.0,4,Yala,2024
2024-04-04,Matale,Leeks,155.0,4,Yala,2024
2024-04-04,Matale,Okra,65.0,4,Yala,2024
2024-04-11,Kandy,Leeks,135.0,4,Yala,2024
2024-04-11,Matale,Beans,120.0,4,Yala,2024
2024-04-11,Matale,Cabbage,140.0,4,Yala,2024
2024-04-11,Matale,Carrots,225.0,4,Yala,2024
2024-04-11,Matale,Okra,60.0,4,Yala,2024
2024-04-25,Kandy,Beans,120.0,4,Yala,2024
2024-04-25,Kandy,Cabbage,105.0,4,Yala,2024
2024-04-25,Kandy,Carrots,155.0,4,Yala,2024
2024-04-25,Kandy,Leeks,135.0,4,Yala,2024
2024-04-25,Kandy,Okra,85.0,4,Yala,2024
2024-04-25,Matale,Beans,120.0,4,Yala,2024
2024-04-25,Matale,Cabbage,105.0,4,Yala,2024
2024-04-25,Matale,Carrots,185.0,4,Yala,2024
2024-04-25,Matale,Leeks,160.0,4,Yala,2024
2024-04-25,Matale,Okra,70.0,4,Yala,2024
2024-05-02,Kandy,Beans,165.0,5,Yala,2024
2024-05-02,Kandy,Cabbage,80.0,5,Yala,2024
2024-05-02,Kandy,Carrots,140.0,5,Yala,2024
2024-05-02,Kandy,Leeks,140.0,5,Yala,2024
2024-05-02,Kandy,Okra,125.0,5,Yala,2024
2024-05-02,Matale,Beans,130.0,5,Yala,2024
2024-05-02,Matale,Cabbage,85.0,5,Yala,2024
2024-05-02,Matale,Carrots,175.0,5,Yala,2024
2024-05-02,Matale,Leeks,180.0,5,Yala,2024
2024-05-02,Matale,Okra,70.0,5,Yala,2024
2024-05-11,Kandy,Beans,175.0,5,Yala,2024
2024-05-11,Kandy,Cabbage,175.0,5,Yala,2024
2024-05-11,Kandy,Carrots,265.0,5,Yala,2024
2024-05-11,Kandy,Leeks,130.0,5,Yala,2024
2024-05-11,Kandy,Okra,65.0,5,Yala,2024
2024-05-16,Kandy,Beans,215.0,5,Yala,2024
2024-05-16,Kandy,Cabbage,90.0,5,Yala,2024
