Date,price,crop,district,lag_1,lag_2,lag_3,lag_13,rolling_mean_4,rolling_std_4
2022-10-23,210.0,Leeks,Matale,212.5,85.0,187.5,185.0,173.75,60.22527155051551
2022-10-30,225.0,Leeks,Matale,210.0,212.5,85.0,125.0,183.125,65.74493009604112
2022-11-06,170.0,Leeks,Matale,225.0,210.0,212.5,188.75,204.375,23.837557900646324
2022-11-13,115.0,Leeks,Matale,170.0,225.0,210.0,252.5,180.0,49.159604012508744
2022-11-20,215.0,Leeks,Matale,115.0,170.0,225.0,190.0,181.25,50.22864388639878
2022-11-27,215.0,Leeks,Matale,215.0,115.0,170.0,190.0,178.75,47.49999999999999
2022-12-04,251.66666666666666,Leeks,Matale,215.0,215.0,115.0,165.0,199.16666666666666,58.71304984602845
2022-12-11,288.3333333333333,Leeks,Matale,251.66666666666666,215.0,215.0,140.0,242.5,35.105660617732404
2022-12-18,325.0,Leeks,Matale,288.3333333333333,251.66666666666666,215.0,205.0,270.0,47.33646312031289
2022-12-25,315.0,Leeks,Matale,325.0,288.3333333333333,251.66666666666666,220.0,295.0,32.77306934167254
2023-01-01,300.0,Leeks,Matale,315.0,325.0,288.3333333333333,187.5,307.08333333333337,16.180406532456402
2023-01-08,255.0,Leeks,Matale,300.0,315.0,325.0,85.0,298.75,30.923292192132482
2023-01-15,210.0,Leeks,Matale,255.0,300.0,315.0,212.5,270.0,47.43416490252571
2023-01-22,230.0,Leeks,Matale,210.0,255.0,300.0,210.0,248.75,38.81043674065008
2023-01-29,200.0,Leeks,Matale,230.0,210.0,255.0,225.0,223.75,24.281337140555806
2023-02-05,145.0,Leeks,Matale,200.0,230.0,210.0,170.0,196.25,36.371921404658686
2023-02-12,185.0,Leeks,Matale,145.0,200.0,230.0,115.0,190.0,35.3553390593274
2023-02-19,200.0,Leeks,Matale,185.0,145.0,200.0,215.0,182.5,25.980762113533192
2023-02-26,170.0,Leeks,Matale,200.0,185.0,145.0,215.0,175.0,23.45207879911718
2023-03-05,155.0,Leeks,Matale,170.0,200.0,185.0,251.66666666666666,177.5,19.364916731037127
2023-03-12,160.0,Leeks,Matale,155.0,170.0,200.0,288.3333333333333,171.25,20.155644370746412
2023-03-19,150.0,Leeks,Matale,160.0,155.0,170.0,325.0,158.75,8.53912563829975
2023-03-26,155.0,Leeks,Matale,150.0,160.0,155.0,315.0,155.0,4.082482904638806
2023-04-02,200.0,Leeks,Matale,155.0,150.0,160.0,300.0,166.25,22.86737122335377
2023-04-09,200.0,Leeks,Matale,200.0,155.0,150.0,255.0,176.25,27.500000000000025
2023-04-16,185.0,Leeks,Matale,200.0,200.0,155.0,210.0,185.0,21.21320343559646
2023-04-23,170.0,Leeks,Matale,185.0,200.0,200.0,230.0,188.75,14.36140661634512
2023-04-30,165.0,Leeks,Matale,170.0,185.0,200.0,200.0,180.0,15.811388300841939
2023-05-07,245.0,Leeks,Matale,165.0,170.0,185.0,145.0,191.25,36.827299656640605
2023-05-14,200.0,Leeks,Matale,245.0,165.0,170.0,185.0,195.0,36.74234614174769
2023-05-21,260.0,Leeks,Matale,200.0,245.0,165.0,200.0,217.5,43.301270189221945
2023-05-28,285.0,Leeks,Matale,260.0,200.0,245.0,170.0,247.5,35.70714214271427
2023-06-04,225.0,Leeks,Matale,285.0,260.0,200.0,155.0,242.5,37.52776749732569
2023-06-11,280.0,Leeks,Matale,225.0,285.0,260.0,160.0,262.5,27.23355773061367
2023-06-18,220.0,Leeks,Matale,280.0,225.0,285.0,150.0,252.5,34.76108935769036
2023-06-25,175.0,Leeks,Matale,220.0,280.0,225.0,155.0,225.0,43.01162633521314
2023-07-02,190.0,Leeks,Matale,175.0,220.0,280.0,200.0,216.25,46.43543905251678
2023-07-09,170.0,Leeks,Matale,190.0,175.0,220.0,200.0,188.75,22.500000000000007
2023-07-16,140.0,Leeks,Matale,170.0,190.0,175.0,185.0,168.75,20.96624270901522
2023-07-23,140.0,Leeks,Matale,140.0,170.0,190.0,170.0,160.0,24.49489742783179
2023-07-30,130.0,Leeks,Matale,140.0,140.0,170.0,165.0,145.0,17.320508075688785
2023-08-06,115.0,Leeks,Matale,130.0,140.0,140.0,245.0,131.25,11.814539065631534
2023-08-13,140.0,Leeks,Matale,115.0,130.0,140.0,200.0,131.25,11.814539065631534
2023-08-20,110.0,Leeks,Matale,140.0,115.0,130.0,260.0,123.75,13.768926368215268
2023-08-27,95.0,Leeks,Matale,110.0,140.0,115.0,285.0,115.0,18.70828693386972
2023-09-03,90.0,Leeks,Matale,95.0,110.0,140.0,225.0,108.75,22.50000000000001
2023-09-10,75.0,Leeks,Matale,90.0,95.0,110.0,280.0,92.5,14.433756729740658
2023-09-17,70.0,Leeks,Matale,75.0,90.0,95.0,220.0,82.5,11.9023807142381
2023-09-24,65.0,Leeks,Matale,70.0,75.0,90.0,175.0,75.0,10.801234497346451
2023-10-01,55.0,Leeks,Matale,65.0,70.0,75.0,190.0,66.25,8.539125638299687
2023-10-08,85.0,Leeks,Matale,55.0,65.0,70.0,170.0,68.75,12.500000000000014
2023-10-15,65.0,Leeks,Matale,85.0,55.0,65.0,140.0,67.5,12.583057392117931
2023-10-22,80.0,Leeks,Matale,65.0,85.0,55.0,140.0,71.25,13.768926368215268
2023-10-29,60.0,Leeks,Matale,80.0,65.0,85.0,130.0,72.5,11.902380714238099
2023-11-05,140.0,Leeks,Matale,60.0,80.0,65.0,115.0,86.25,36.8272996566406
2023-11-12,95.0,Leeks,Matale,140.0,60.0,80.0,140.0,93.75,34.003676271838614
2023-11-19,220.0,Leeks,Matale,95.0,140.0,60.0,110.0,128.75,69.0862986898753
2023-11-26,140.0,Leeks,Matale,220.0,95.0,140.0,95.0,148.75,52.02163011671203
2023-12-03,210.0,Leeks,Matale,140.0,220.0,95.0,90.0,166.25,59.35416301041291
2023-12-10,210.0,Leeks,Matale,210.0,140.0,220.0,75.0,195.0,36.96845502136474
2023-12-17,230.0,Leeks,Matale,210.0,210.0,140.0,70.0,197.5,39.475730941090056
2023-12-24,225.0,Leeks,Matale,230.0,210.0,210.0,65.0,218.75,10.307764064044216
2023-12-31,315.0,Leeks,Matale,225.0,230.0,210.0,55.0,245.0,47.4341649025257
2024-01-07,325.0,Leeks,Matale,315.0,225.0,230.0,85.0,273.75,53.59959576962002
2024-01-14,310.0,Leeks,Matale,325.0,315.0,225.0,65.0,293.75,46.255630287926415
2024-01-21,430.0,Leeks,Matale,310.0,325.0,315.0,80.0,345.0,57.00877125495691
2024-01-28,390.0,Leeks,Matale,430.0,310.0,325.0,60.0,363.75,56.18051263561059
2024-02-04,500.0,Leeks,Matale,390.0,430.0,310.0,140.0,407.5,79.32002689527197
2024-02-11,475.0,Leeks,Matale,500.0,390.0,430.0,95.0,448.75,48.71259248558494
2024-02-18,275.0,Leeks,Matale,475.0,500.0,390.0,220.0,410.0,101.57099323461726
2024-02-25,325.0,Leeks,Matale,275.0,475.0,500.0,140.0,393.75,110.63265039459795
2024-03-03,225.0,Leeks,Matale,325.0,275.0,475.0,210.0,325.0,108.01234497346434
2024-03-10,210.0,Leeks,Matale,225.0,325.0,275.0,210.0,258.75,52.18157401484423
2024-03-17,220.0,Leeks,Matale,210.0,225.0,325.0,230.0,245.0,53.696678978623375
2024-03-24,200.0,Leeks,Matale,220.0,210.0,225.0,225.0,213.75,11.086778913041746
2024-03-31,150.0,Leeks,Matale,200.0,220.0,210.0,315.0,195.0,31.091263510296056
2024-04-07,155.0,Leeks,Matale,150.0,200.0,220.0,325.0,181.25,34.247870980057534
2024-04-14,156.66666666666666,Leeks,Matale,155.0,150.0,200.0,310.0,165.41666666666666,23.228933107943938
2024-04-21,158.33333333333334,Leeks,Matale,156.66666666666666,155.0,150.0,430.0,155.0,3.6004114991156535
2024-04-28,160.0,Leeks,Matale,158.33333333333334,156.66666666666666,155.0,390.0,157.5,2.15165741455992
2024-05-05,180.0,Leeks,Matale,160.0,158.33333333333334,156.66666666666666,500.0,163.75,10.918468892796442
2024-05-12,195.0,Leeks,Matale,180.0,160.0,158.33333333333334,475.0,173.33333333333334,17.48014746950252
2024-05-19,210.0,Leeks,Matale,195.0,180.0,160.0,275.0,186.25,21.360009363293802
2024-05-26,200.0,Leeks,Matale,210.0,195.0,180.0,325.0,196.25,12.499999999999929
2024-06-02,240.0,Leeks,Matale,200.0,210.0,195.0,225.0,211.25,20.155644370746298
2024-06-09,380.0,Leeks,Matale,240.0,200.0,210.0,210.0,257.5,83.41662504161461
2024-06-16,490.0,Leeks,Matale,380.0,240.0,200.0,220.0,327.5,133.01002468485842
2024-06-23,425.0,Leeks,Matale,490.0,380.0,240.0,200.0,383.75,105.93826818797181
2024-06-30,575.0,Leeks,Matale,425.0,490.0,380.0,150.0,467.5,84.70537173048685
2024-07-07,385.0,Leeks,Matale,575.0,425.0,490.0,155.0,468.75,83.00351398183871
2024-07-14,365.0,Leeks,Matale,385.0,575.0,425.0,156.66666666666666,437.5,94.99999999999982
2024-07-21,385.0,Leeks,Matale,365.0,385.0,575.0,158.33333333333334,427.5,98.7842767515828
2024-07-28,390.0,Leeks,Matale,385.0,365.0,385.0,160.0,381.25,11.086778913040627
2024-08-04,375.0,Leeks,Matale,390.0,385.0,365.0,180.0,378.75,11.086778913040643
2024-08-11,325.0,Leeks,Matale,375.0,390.0,385.0,195.0,368.75,29.825883613621762
2024-08-18,220.0,Leeks,Matale,325.0,375.0,390.0,210.0,327.5,76.8656837173346
2024-08-25,220.0,Leeks,Matale,220.0,325.0,375.0,200.0,285.0,77.78174593052017
2024-09-01,220.0,Leeks,Matale,220.0,220.0,325.0,240.0,246.25,52.49999999999998
2024-09-08,210.0,Leeks,Matale,220.0,220.0,220.0,380.0,217.5,5.0
2024-09-15,205.0,Leeks,Matale,210.0,220.0,220.0,490.0,213.75,7.499999999999997
2024-09-22,210.0,Leeks,Matale,205.0,210.0,220.0,425.0,211.25,6.291528696058952
2024-09-29,225.0,Leeks,Matale,210.0,205.0,210.0,575.0,212.5,8.660254037844382
2024-10-06,190.0,Leeks,Matale,225.0,210.0,205.0,385.0,207.5,14.433756729740642
2024-10-13,135.0,Leeks,Matale,190.0,225.0,210.0,365.0,190.0,39.370039370059054
2024-10-20,120.0,Leeks,Matale,135.0,190.0,225.0,385.0,167.5,48.73397172404482
2024-10-27,140.0,Leeks,Matale,120.0,135.0,190.0,390.0,146.25,30.379543555930315
2024-11-03,165.0,Leeks,Matale,140.0,120.0,135.0,375.0,140.0,18.708286933869715
2024-11-10,150.0,Leeks,Matale,165.0,140.0,120.0,325.0,143.75,18.874586088176883
2024-11-17,140.0,Leeks,Matale,150.0,165.0,140.0,220.0,148.75,11.814539065631537
2024-11-24,125.0,Leeks,Matale,140.0,150.0,165.0,220.0,145.0,16.832508230603473
2024-12-01,130.0,Leeks,Matale,125.0,140.0,150.0,220.0,136.25,11.086778913041746
2024-12-08,140.0,Leeks,Matale,130.0,125.0,140.0,210.0,133.75,7.500000000000029
2024-12-15,220.0,Leeks,Matale,140.0,130.0,125.0,205.0,153.75,44.604745636908795
2024-12-22,275.0,Leeks,Matale,220.0,140.0,130.0,210.0,191.25,68.84463184107628
2024-12-29,175.0,Leeks,Matale,275.0,220.0,140.0,225.0,202.5,58.38093296045665
2025-01-05,187.5,Leeks,Matale,175.0,275.0,220.0,190.0,214.375,44.64559515413213
2025-01-12,200.0,Leeks,Matale,187.5,175.0,275.0,135.0,209.375,44.9247055267663
2025-01-19,165.0,Leeks,Matale,200.0,187.5,175.0,120.0,181.875,15.189771777965154
2025-01-26,235.0,Leeks,Matale,165.0,200.0,187.5,140.0,196.875,29.252848864113506
2025-02-02,190.0,Leeks,Matale,235.0,165.0,200.0,165.0,197.5,29.01149197588202
2025-02-09,270.0,Leeks,Matale,190.0,235.0,165.0,150.0,215.0,46.726152562920625
2025-02-16,250.0,Leeks,Matale,270.0,190.0,235.0,140.0,236.25,34.003676271838614
2025-02-23,250.0,Leeks,Matale,250.0,270.0,190.0,125.0,240.0,34.64101615137755
2025-03-02,200.0,Leeks,Matale,250.0,250.0,270.0,130.0,242.5,29.8607881119482
2025-03-09,175.0,Leeks,Matale,200.0,250.0,250.0,140.0,218.75,37.50000000000001
2025-03-16,180.0,Leeks,Matale,175.0,200.0,250.0,220.0,201.25,34.24787098005754
2025-03-23,160.0,Leeks,Matale,180.0,175.0,200.0,275.0,178.75,16.520189667999198
2025-03-30,160.0,Leeks,Matale,160.0,180.0,175.0,175.0,168.75,10.307764064044184
2025-04-06,150.0,Leeks,Matale,160.0,160.0,180.0,187.5,162.5,12.583057392117942
2025-04-13,150.0,Leeks,Matale,150.0,160.0,160.0,200.0,155.0,5.773502691896306
2025-04-20,137.5,Leeks,Matale,150.0,150.0,160.0,165.0,149.375,9.213893494790026
2025-04-27,125.0,Leeks,Matale,137.5,150.0,150.0,235.0,140.625,11.967838846954256
2025-05-04,165.0,Leeks,Matale,125.0,137.5,150.0,190.0,144.375,17.123935490028785
2025-05-11,165.0,Leeks,Matale,165.0,125.0,137.5,270.0,148.125,20.14271994211972
2025-05-18,200.0,Leeks,Matale,165.0,165.0,125.0,250.0,163.75,30.652623596249217
2025-05-25,200.0,Leeks,Matale,200.0,165.0,165.0,250.0,182.5,20.207259421636927
2025-06-01,200.0,Leeks,Matale,200.0,200.0,165.0,200.0,191.25,17.50000000000003
2025-06-08,275.0,Leeks,Matale,200.0,200.0,200.0,175.0,218.75,37.5
2025-06-15,330.0,Leeks,Matale,275.0,200.0,200.0,180.0,251.25,63.29494450586081
2025-06-22,275.0,Leeks,Matale,330.0,275.0,200.0,160.0,270.0,53.38539126015656
2025-06-29,215.0,Leeks,Matale,275.0,330.0,275.0,160.0,273.75,46.970735570139844
2025-07-06,155.0,Leeks,Matale,215.0,275.0,330.0,150.0,243.75,75.53972464869064
2025-07-13,180.0,Leeks,Matale,155.0,215.0,275.0,150.0,206.25,52.02163011671203
2025-07-20,175.0,Leeks,Matale,180.0,155.0,215.0,137.5,181.25,24.9582985531199
2025-07-27,150.0,Leeks,Matale,175.0,180.0,155.0,125.0,165.0,14.71960144387975
2025-08-03,115.0,Leeks,Matale,150.0,175.0,180.0,165.0,155.0,29.72092416687835
2025-08-10,120.0,Leeks,Matale,115.0,150.0,175.0,165.0,140.0,27.988092706244444
2025-08-17,130.0,Leeks,Matale,120.0,115.0,150.0,200.0,128.75,15.478479684172267
2025-08-24,120.0,Leeks,Matale,130.0,120.0,115.0,200.0,121.25,6.291528696058982
2025-08-31,115.0,Leeks,Matale,120.0,130.0,120.0,200.0,121.25,6.291528696058982
2025-09-07,115.0,Leeks,Matale,115.0,120.0,130.0,275.0,120.0,7.071067811865497
2025-09-14,115.0,Leeks,Matale,115.0,115.0,120.0,330.0,116.25,2.500000000000064
2025-09-21,90.0,Leeks,Matale,115.0,115.0,115.0,275.0,108.75,12.5
2025-09-28,85.0,Leeks,Matale,90.0,115.0,115.0,215.0,101.25,16.007810593582125
2025-10-05,90.0,Leeks,Matale,85.0,90.0,115.0,155.0,95.0,13.540064007726603
2025-10-12,110.0,Leeks,Matale,90.0,85.0,90.0,180.0,93.75,11.086778913041728
2025-10-19,90.0,Leeks,Matale,110.0,90.0,85.0,175.0,93.75,11.086778913041728
2025-10-26,80.0,Leeks,Matale,90.0,110.0,90.0,150.0,92.5,12.583057392117919
2025-11-02,115.0,Leeks,Matale,80.0,90.0,110.0,115.0,98.75,16.52018966799918
2025-11-09,120.0,Leeks,Matale,115.0,80.0,90.0,120.0,101.25,19.311050377094116
2025-11-16,135.0,Leeks,Matale,120.0,115.0,80.0,130.0,112.5,23.273733406281572
2025-11-23,90.0,Leeks,Matale,135.0,120.0,115.0,120.0,115.0,18.70828693386971
2025-11-30,195.0,Leeks,Matale,90.0,135.0,120.0,115.0,135.0,44.15880433163923
2025-12-07,300.0,Leeks,Matale,195.0,90.0,135.0,115.0,180.0,90.82951062292474
2021-01-10,95.0,Okra,Kandy,,,,,,
2021-01-17,120.0,Okra,Kandy,95.0,,,,,
2021-01-24,145.0,Okra,Kandy,120.0,95.0,,,,
2021-01-31,170.0,Okra,Kandy,145.0,120.0,95.0,,132.5,32.274861218395145
2021-02-07,157.5,Okra,Kandy,170.0,145.0,120.0,,148.125,21.347814095749165
2021-02-14,145.0,Okra,Kandy,157.5,170.0,145.0,,154.375,11.967838846954226
2021-02-21,155.0,Okra,Kandy,145.0,157.5,170.0,,156.875,10.282468899377555
2021-02-28,115.0,Okra,Kandy,155.0,145.0,157.5,,143.125,19.512282456613494
2021-03-07,108.33333333333333,Okra,Kandy,115.0,155.0,145.0,,130.83333333333334,22.669117514559076
2021-03-14,101.66666666666667,Okra,Kandy,108.33333333333333,115.0,155.0,,120.0,23.959842947608706
2021-03-21,95.0,Okra,Kandy,101.66666666666667,108.33333333333333,115.0,,105.0,8.606629658238775
2021-03-28,85.0,Okra,Kandy,95.0,101.66666666666667,108.33333333333333,,97.5,9.95359603731614
2021-04-04,115.0,Okra,Kandy,85.0,95.0,101.66666666666667,,99.16666666666667,12.583057392117974
2021-04-11,105.0,Okra,Kandy,115.0,85.0,95.0,95.0,100.0,12.90994448735811
2021-04-18,80.0,Okra,Kandy,105.0,115.0,85.0,120.0,96.25,16.52018966799922
2021-04-25,55.0,Okra,Kandy,80.0,105.0,115.0,145.0,88.75,26.887109674836164
2021-05-02,65.0,Okra,Kandy,55.0,80.0,105.0,170.0,76.25,21.746647251166532
2021-05-09,85.0,Okra,Kandy,65.0,55.0,80.0,157.5,71.25,13.768926368215343
2021-05-16,55.0,Okra,Kandy,85.0,65.0,55.0,145.0,65.0,14.142135623731045
2021-05-23,70.0,Okra,Kandy,55.0,85.0,65.0,155.0,68.75,12.500000000000101
2021-05-30,67.5,Okra,Kandy,70.0,55.0,85.0,115.0,69.375,12.311072252245232
2021-06-06,65.0,Okra,Kandy,67.5,70.0,55.0,108.33333333333333,64.375,6.574889099191663
2021-06-13,69.0,Okra,Kandy,65.0,67.5,70.0,101.66666666666667,67.875,2.17466472511724
2021-06-20,73.0,Okra,Kandy,69.0,65.0,67.5,95.0,68.625,3.3509948771475635
2021-06-27,77.0,Okra,Kandy,73.0,69.0,65.0,85.0,71.0,5.163977794943461
2021-07-04,81.0,Okra,Kandy,77.0,73.0,69.0,115.0,75.0,5.163977794943449
2021-07-11,85.0,Okra,Kandy,81.0,77.0,73.0,105.0,79.0,5.163977794943436
2021-07-18,105.0,Okra,Kandy,85.0,81.0,77.0,80.0,87.0,12.436505404118499
2021-07-25,105.0,Okra,Kandy,105.0,85.0,81.0,55.0,94.0,12.806248474865761
2021-08-01,105.0,Okra,Kandy,105.0,105.0,85.0,65.0,100.0,10.000000000000071
2021-08-08,80.0,Okra,Kandy,105.0,105.0,105.0,85.0,98.75,12.5
2021-08-15,67.5,Okra,Kandy,80.0,105.0,105.0,55.0,89.375,18.75
2021-08-22,55.0,Okra,Kandy,67.5,80.0,105.0,70.0,76.875,21.347814095749165
2021-08-29,50.0,Okra,Kandy,55.0,67.5,80.0,67.5,63.125,13.443554837418072
2021-09-05,45.0,Okra,Kandy,50.0,55.0,67.5,65.0,54.375,9.655525188547063
2021-09-12,40.0,Okra,Kandy,45.0,50.0,55.0,69.0,47.5,6.45497224367904
2021-09-19,45.0,Okra,Kandy,40.0,45.0,50.0,73.0,45.0,4.082482904638648
2021-09-26,55.0,Okra,Kandy,45.0,40.0,45.0,77.0,46.25,6.29152869605897
2021-10-03,55.0,Okra,Kandy,55.0,45.0,40.0,81.0,48.75,7.500000000000011
2021-10-10,75.0,Okra,Kandy,55.0,55.0,45.0,85.0,57.5,12.583057392117924
2021-10-17,95.0,Okra,Kandy,75.0,55.0,55.0,105.0,70.0,19.14854215512677
2021-10-24,105.0,Okra,Kandy,95.0,75.0,55.0,105.0,82.5,22.173557826083456
2021-10-31,115.0,Okra,Kandy,105.0,95.0,75.0,105.0,97.5,17.078251276599335
2021-11-07,115.0,Okra,Kandy,115.0,105.0,95.0,80.0,107.5,9.574271077563388
2021-11-14,115.0,Okra,Kandy,115.0,115.0,105.0,67.5,112.5,5.000000000000012
2021-11-21,135.0,Okra,Kandy,115.0,115.0,115.0,55.0,120.0,10.0
2021-11-28,195.0,Okra,Kandy,135.0,115.0,115.0,50.0,140.0,37.859388972001824
2021-12-05,140.0,Okra,Kandy,195.0,135.0,115.0,45.0,146.25,34.24787098005753
2021-12-12,85.0,Okra,Kandy,140.0,195.0,135.0,40.0,138.75,44.97684589504545
2021-12-19,135.0,Okra,Kandy,85.0,140.0,195.0,45.0,138.75,44.97684589504545
2021-12-26,135.0,Okra,Kandy,135.0,85.0,140.0,55.0,123.75,25.940637360455632
2022-01-02,135.0,Okra,Kandy,135.0,135.0,85.0,55.0,122.5,25.0
2022-01-09,75.0,Okra,Kandy,135.0,135.0,135.0,75.0,120.0,30.0
2022-01-16,127.5,Okra,Kandy,75.0,135.0,135.0,95.0,118.125,28.96657556564117
2022-01-23,145.0,Okra,Kandy,127.5,75.0,135.0,105.0,120.625,31.25
2022-01-30,165.0,Okra,Kandy,145.0,127.5,75.0,115.0,128.125,38.58837260108283
2022-02-06,225.0,Okra,Kandy,165.0,145.0,127.5,115.0,165.625,42.44481711587411
2022-02-13,197.5,Okra,Kandy,225.0,165.0,145.0,115.0,183.125,35.31849137963473
2022-02-20,170.0,Okra,Kandy,197.5,225.0,165.0,135.0,189.375,27.716947282604302
2022-02-27,155.0,Okra,Kandy,170.0,197.5,225.0,195.0,186.875,30.91486966924923
2022-03-06,135.0,Okra,Kandy,155.0,170.0,197.5,140.0,164.375,26.32924546329928
2022-03-13,115.0,Okra,Kandy,135.0,155.0,170.0,85.0,143.75,23.93567769390844
2022-03-20,65.0,Okra,Kandy,115.0,135.0,155.0,135.0,117.5,38.62210075418822
2022-03-27,53.0,Okra,Kandy,65.0,115.0,135.0,135.0,92.0,39.27679552441449
2022-04-03,75.0,Okra,Kandy,53.0,65.0,115.0,135.0,77.0,26.882460204874594
2022-04-10,155.0,Okra,Kandy,75.0,53.0,65.0,75.0,87.0,46.21688003316537
2022-04-17,115.0,Okra,Kandy,155.0,75.0,53.0,127.5,99.5,45.02961988143655
2022-04-24,75.0,Okra,Kandy,115.0,155.0,75.0,145.0,105.0,38.29708431025352
2022-05-01,115.0,Okra,Kandy,75.0,115.0,155.0,165.0,115.0,32.659863237109036
2022-05-08,115.0,Okra,Kandy,115.0,75.0,115.0,225.0,105.0,19.999999999999993
2022-05-15,135.0,Okra,Kandy,115.0,115.0,75.0,197.5,110.0,25.166114784235827
2022-05-22,155.0,Okra,Kandy,135.0,115.0,115.0,170.0,130.0,19.148542155126755
2022-05-29,225.0,Okra,Kandy,155.0,135.0,115.0,155.0,157.5,47.871355387816905
2022-06-05,172.5,Okra,Kandy,225.0,155.0,135.0,135.0,171.875,38.588372601082824
2022-06-12,120.0,Okra,Kandy,172.5,225.0,155.0,115.0,168.125,43.75
2022-06-19,245.0,Okra,Kandy,120.0,172.5,225.0,65.0,190.625,56.13877893221405
2022-06-26,235.0,Okra,Kandy,245.0,120.0,172.5,53.0,193.125,58.35862546930545
2022-07-03,225.0,Okra,Kandy,235.0,245.0,120.0,75.0,206.25,58.076816946753084
2022-07-10,107.5,Okra,Kandy,225.0,235.0,245.0,155.0,203.125,64.27074891944754
2022-07-17,225.0,Okra,Kandy,107.5,225.0,235.0,115.0,198.125,60.60029565384424
2022-07-24,210.0,Okra,Kandy,225.0,107.5,225.0,75.0,191.875,56.69270235224284
2022-07-31,180.0,Okra,Kandy,210.0,225.0,107.5,115.0,180.625,52.21649643551356
2022-08-07,135.0,Okra,Kandy,180.0,210.0,225.0,115.0,187.5,39.686269665968865
2022-08-14,90.0,Okra,Kandy,135.0,180.0,210.0,135.0,153.75,52.50000000000001
2022-08-21,120.0,Okra,Kandy,90.0,135.0,180.0,155.0,131.25,37.50000000000001
2022-08-28,85.0,Okra,Kandy,120.0,90.0,135.0,225.0,107.5,23.979157616563608
2022-09-04,157.5,Okra,Kandy,85.0,120.0,90.0,172.5,113.125,33.377574807046734
2022-09-11,230.0,Okra,Kandy,157.5,85.0,120.0,120.0,148.125,62.09451800816774
2022-09-18,105.0,Okra,Kandy,230.0,157.5,85.0,245.0,144.375,64.75514780051597
2022-09-25,125.0,Okra,Kandy,105.0,230.0,157.5,235.0,154.375,54.862517562843706
2022-10-02,140.0,Okra,Kandy,125.0,105.0,230.0,225.0,150.0,55.22680508593631
2022-10-09,95.0,Okra,Kandy,140.0,125.0,105.0,107.5,116.25,20.155644370746398
2022-10-16,135.0,Okra,Kandy,95.0,140.0,125.0,225.0,123.75,20.155644370746398
2022-10-23,115.0,Okra,Kandy,135.0,95.0,140.0,210.0,121.25,20.564937798755135
2022-10-30,125.0,Okra,Kandy,115.0,135.0,95.0,180.0,117.5,17.07825127659936
2022-11-06,135.0,Okra,Kandy,125.0,115.0,135.0,135.0,127.5,9.574271077563433
2022-11-13,145.0,Okra,Kandy,135.0,125.0,115.0,90.0,130.0,12.909944487358095
2022-11-20,130.0,Okra,Kandy,145.0,135.0,125.0,120.0,133.75,8.539125638299723
2022-11-27,150.0,Okra,Kandy,130.0,145.0,135.0,85.0,140.0,9.128709291752825
2022-12-04,141.66666666666666,Okra,Kandy,150.0,130.0,145.0,157.5,141.66666666666666,8.498365855988038
2022-12-11,133.33333333333334,Okra,Kandy,141.66666666666666,150.0,130.0,230.0,138.75,8.962369891612097
2022-12-18,125.0,Okra,Kandy,133.33333333333334,141.66666666666666,150.0,105.0,137.5,10.758287072798424
2022-12-25,130.0,Okra,Kandy,125.0,133.33333333333334,141.66666666666666,125.0,132.5,7.005289007177011
2023-01-01,140.0,Okra,Kandy,130.0,125.0,133.33333333333334,140.0,132.08333333333334,6.291528696059041
2023-01-08,142.5,Okra,Kandy,140.0,130.0,125.0,95.0,134.375,8.260094833999649
2023-01-15,145.0,Okra,Kandy,142.5,140.0,130.0,135.0,139.375,6.574889099191534
2023-01-22,195.0,Okra,Kandy,145.0,142.5,140.0,115.0,155.625,26.32924546329932
2023-01-29,190.0,Okra,Kandy,195.0,145.0,142.5,125.0,168.125,28.23819812476239
2023-02-05,210.0,Okra,Kandy,190.0,195.0,145.0,135.0,185.0,27.988092706244462
2023-02-12,210.0,Okra,Kandy,210.0,190.0,195.0,145.0,201.25,10.307764064044193
2023-02-19,205.0,Okra,Kandy,210.0,210.0,190.0,130.0,203.75,9.464847243000499
2023-02-26,210.0,Okra,Kandy,205.0,210.0,210.0,150.0,208.75,2.500000000000154
2023-03-05,215.0,Okra,Kandy,210.0,205.0,210.0,141.66666666666666,210.0,4.082482904638723
2023-03-12,205.0,Okra,Kandy,215.0,210.0,205.0,133.33333333333334,208.75,4.78713553878177
2023-03-19,190.0,Okra,Kandy,205.0,215.0,210.0,125.0,205.0,10.801234497346469
2023-03-26,145.0,Okra,Kandy,190.0,205.0,215.0,130.0,188.75,30.923292192132468
2023-04-02,115.0,Okra,Kandy,145.0,190.0,205.0,140.0,163.75,41.30677910464578
2023-04-09,95.0,Okra,Kandy,115.0,145.0,190.0,142.5,136.25,41.30677910464578
2023-04-16,90.0,Okra,Kandy,95.0,115.0,145.0,145.0,111.25,24.958298553119914
2023-04-23,85.0,Okra,Kandy,90.0,95.0,115.0,195.0,96.25,13.149778198382949
2023-04-30,95.0,Okra,Kandy,85.0,90.0,95.0,190.0,91.25,4.7871355387817776
2023-05-07,130.0,Okra,Kandy,95.0,85.0,90.0,210.0,100.0,20.41241452319317
2023-05-14,120.0,Okra,Kandy,130.0,95.0,85.0,210.0,107.5,21.01586702153084
2023-05-21,155.0,Okra,Kandy,120.0,130.0,95.0,205.0,125.0,24.832774042918917
2023-05-28,140.0,Okra,Kandy,155.0,120.0,130.0,210.0,136.25,14.930394055974128
